Resturant_Name,reviews 
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
U :Dessert Story,"Husband: ""But you just had dessert.....You want to go to another place for even more dessert?""Me: 8} Even if you JUST HAD dessert, this place is absolutely worth a second pit stop. So far, I adore the tempting Korean-Japanese-Thai style dessert and beverage selections from here. Come in a group so you can try a bunch of different items! During my visit, I ordered the Pandan Crepe Cake with house made young coconut sauce on the side. By the way, this jizz sauce makes the cake; use all of it. I love how this cake and the accompanying sauce weren't cloyingly sweet. I also ordered an iced Matcha Latte, which was perfect! The organic matcha comes from Japan's Encha Uji Farm, so its gotta be legit. TL;DR: High-quality desserts that I strongly recommend. + Order whole crepe cakes at least 1 day in advance + Reservations recommended on weekends"
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
Mahar Yangon,"Mahar Yangon's cuisine reminds me of my family. It's the scent and taste of eating food that your mom would've cooked you as a child, but with that same tang that reminds you that the last time you talked to your family was a really, really long time ago.This place is an unassuming storefront along Mission St. in Daly City, just around Top of the Hill. The best parking lot is the one just a block over on Mission, where you pray that your emergency brakes don't fail because each parking space is like a hill in and of itself. On the day my friends and I came, it was a miraculously clear night amid what felt like nonstop showers and wind storms. The ants had gone marching one by one into Mahar Yangon, inhabiting the 5 millimeter-wide tops of the paneling in the dining room. Like them, we came seeking comfort and good food. After much hemming and hawing (none of us had ever eaten Burmese food before), we placed orders for the chicken biryani, palata stuffed with chicken, the kyay-oh noodle soup with pork and black sticky rice with vanilla ice cream.The chicken biryani differs from other South Asian biryani dishes I've had, but I prefer this rendition. There's a heavier flavoring of cinnamon that lends a nuttier and sweeter flavor to the chicken. The fragrant rice was much oilier than I was used to, so while it caught me off-guard, it went very well with the chicken. I regret to say I can't remember much of the noodle soup other than that it felt like a much lighter option, similar to home-cooked simple meat-and-veg soups.Our palata was the last thing to come out despite being billed as an appetizer. It seemed like other tables had the same problem with palatas coming out last, which could be the kitchen's lack of planning. I loved this, though, because it was the perfect, crispy dish to go with our super soft carbs and meat. The profile was pretty similar to that of the chicken biryani, but this had a stronger onion flavor.What you shouldn't skimp on, though, is the amazing dessert menu. I am so glad we bit the bullet on the sticky rice. Two scoops of rapidly melting vanilla ice cream meet gently heated sticky rice, which featured what I think was delicious coconut milk. There's also a couple squeezes of fudge on top, but forget about that: all your attention should be on the delicate interplay between the vanilla, coconut and sweet rice. Do NOT miss out on this.Unfortunately, I have to agree with other patrons and echo the assessment that it's absolutely freezing in there. It's not much colder dining here than it is in the walk-in freezer of your local Costco dairy and produce section. Bring a jacket or spend so much money eating here that they can buy a nice space heater. Most of the orders we saw were for takeout, and there appears to be the opportunity to order on Caviar or Grubhub, so really, you could enjoy tasty Burmese food without moving more than 10 feet from your couch."
